,Unnamed: 0,gameID,tc,timeclass,w_accuracy,b_accuracy,w_rating,b_rating,w_result,b_result,w_user,b_user,w_rapid_wins,w_rapid_losses,w_rapid_draws,w_blitz_rating,w_blitz_wins,w_blitz_losses,w_blitz_draws,w_bullet_rating,w_bullet_wins,w_bullet_losses,w_bullet_draws,w_tactics_rating,w_rush_rating,b_rapid_rating,b_rapid_wins,b_rapid_losses,b_rapid_draws,b_blitz_rating,b_blitz_wins,b_blitz_losses,b_blitz_draws,b_bullet_rating,b_bullet_wins,b_bullet_losses,b_bullet_draws,b_tactics_rating,b_rush_rating,w_rapid_rating,moves,opening
1446,1446,420302623,1/259200,daily,NULL,NULL,1098,998,win,timeout,FilLado,ABBarha,2.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,795.0,NULL,711.0,20.0,21.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,419.0,1.0,1420.0,1. d4  1... c6  2. c4  2... Qa5+  3. Bd2  3... Qb6  4. c5  4... Qxb2  5. Bc3  5... Qb5  6. e4  6... Qxf1+  7. Kxf1  7... g6  8. h4  8... Nf6  9. Nd2  9... Nh5  10. d5  10... f6  11. g4  1-0,Queens-Pawn-Opening-1...c6-2.c4
1447,1447,56902223251,600,rapid,NULL,NULL,767,794,win,resigned,abidliaz,22201,217.0,181.0,19.0,789.0,1.0,5.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,794.0,3336.0,3379.0,166.0,801.0,1855.0,1935.0,93.0,NULL,NULL,NULL,NULL,NULL,0.0,767.0,1. e4  1... d5  2. exd5  2... Qxd5  3. Nc3  3... Qe5+  4. Nge2  4... Nf6  5. f4  5... Qe6  6. d4  6... Nd5  7. Nb5  7... Na6  8. g4  8... Qxg4  9. h3  9... Qh4+  10. Kd2  10... Qf2  11. Qe1  11... Nxf4  12. Qxf2  1-0,Scandinavian-Defense-Mieses-Kotrc-Variation-3.Nc3
1448,1448,56833221337,1800,rapid,NULL,NULL,1084,1130,checkmated,win,aditruessi,BudanJS,576.0,574.0,44.0,867.0,262.0,249.0,9.0,1053.0,1.0,3.0,0.0,694.0,NULL,1127.0,240.0,247.0,14.0,1060.0,0.0,3.0,0.0,NULL,NULL,NULL,NULL,1138.0,NULL,1084.0,1. e4  1... e5  2. Bc4  2... c6  3. Qh5  3... Qe7  4. Nf3  4... g6  5. Qxe5  5... Qxe5  6. Nxe5  6... Nh6  7. O-O  7... f6  8. Ng4  8... Nxg4  9. Nc3  9... b5  10. Be2  10... h5  11. d4  11... Bd6  12. g3  12... a6  13. Bd2  13... Bb4  14. a3  14... Bxc3  15. Bxc3  15... d5  16. exd5  16... cxd5  17. Rae1  17... O-O  18. b4  18... Bf5  19. Bd1  19... Nc6  20. Bd2  20... Nxd4  21. c3  21... Nc6  22. Bf3  22... Rad8  23. Bxg4  23... Bxg4  24. Bh6  24... Rfe8  25. Be3  25... Ne5  26. Kg2  26... Bf3+  27. Kh3  27... g5  28. Bd4  28... Re6  29. Bxe5  29... Rxe5  30. Rxe5  30... fxe5  31. Re1  31... e4  32. a4  32... bxa4  33. Ra1  33... Bg4+  34. Kg2  34... Rc8  35. Rxa4  35... Rxc3  36. Rxa6  36... Kf7  37. b5  37... Be2  38. Ra7+  38... Ke6  39. b6  39... Bf3+  40. Kh3  40... Bg4+  41. Kg2  41... h4  42. b7  42... h3+  43. Kf1  43... Rc1#  0-1,Bishops-Opening-Philidor-Counterattack
1449,1449,56938155383,1200,rapid,NULL,NULL,637,577,checkmated,win,Aede23,Matos7411,399.0,467.0,67.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,730.0,NULL,577.0,133.0,173.0,10.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,791.0,NULL,637.0,1. d4  1... d5  2. a3  2... e5  3. dxe5  3... Nc6  4. Nf3  4... Nh6  5. b4  5... Ng4  6. Bb2  6... a5  7. h3  7... Nh6  8. b5  8... Ne7  9. Nd4  9... Nef5  10. Nxf5  10... Nxf5  11. g4  11... Nh4  12. Nc3  12... a4  13. Nxd5  13... Be6  14. Nf4  14... Ra5  15. Nxe6  15... Qe7  16. e3  16... Qxe6  17. Bc3  17... Rxb5  18. Bxb5+  18... c6  19. Be2  19... b5  20. Bb4  20... Bxb4+  21. axb4  21... Qxe5  22. c4  22... bxc4  23. Rxa4  23... Qe4  24. f3  24... Qxe3  25. Ra8+  25... Ke7  26. Rxh8  26... Ng2+  27. Kf1  27... Nf4  28. Rxh7  28... c3  29. Rxg7  29... c2  30. Rxf7+  30... Kxf7  31. Bc4+  31... Kf6  32. g5+  32... Kxg5  33. Rg1+  33... Kh4  34. Rg4+  34... Kxh3  35. Qxc2  35... Qxf3+  36. Kg1  36... Qxg4+  37. Kh1  37... Qf3+  38. Kg1  38... Ne2+  39. Bxe2  39... Qg2#  0-1,Queens-Pawn-Opening-1...d5
1450,1450,56905148277,600,rapid,64.52,61.97,681,638,win,checkmated,chillmaster201,AFRICAN_IS_A_GOD,41.0,56.0,6.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,727.0,12.0,638.0,453.0,501.0,63.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,682.0,1. e4  1... c6  2. Nf3  2... e6  3. Bc4  3... d5  4. Bb3  4... c5  5. e5  5... c4  6. Ba4+  6... Bd7  7. Bxd7+  7... Qxd7  8. O-O  8... f6  9. exf6  9... Nxf6  10. Qe2  10... Nc6  11. Ng5  11... Qd6  12. Nxe6  12... Kd7  13. Nxf8+  13... Rhxf8  14. Nc3  14... h5  15. d3  15... Ng4  16. g3  16... Nd4  17. Ne4  17... Qa6  18. Nc5+  18... Kd6  19. Nxa6  19... Nxe2+  20. Kg2  20... Ne3+  21. Bxe3  21... cxd3  22. cxd3  22... bxa6  23. Rfe1  23... d4  24. Rxe2  24... dxe3  25. Rxe3  25... Rab8  26. Rb1  26... Rfe8  27. Rf3  27... Re2  28. Rf7  28... Rexb2  29. Re1  29... R2b7  30. Rf5  30... Rb2  31. Rxh5  31... Rxa2  32. Ree5  32... g6  33. Rhg5  33... a5  34. d4  34... a4  35. Rxg6+  35... Kd7  36. Ra5  36... a3  37. Rxa7+  37... Kc8  38. Rg8#  1-0,Caro-Kann-Defense-2.Nf3
1451,1451,56916654121,60,bullet,NULL,NULL,710,609,abandoned,win,AimNtalu,im_aswin,957.0,960.0,101.0,990.0,30.0,50.0,6.0,710.0,122.0,119.0,3.0,875.0,8.0,1012.0,268.0,243.0,25.0,722.0,42.0,46.0,3.0,600.0,556.0,534.0,4.0,1157.0,15.0,1174.0,1. e4  1... e5  2. Bc4  2... Nf6  3. Nf3  3... Qe7  4. Ng5  4... d5  5. exd5  5... h6  6. Nf3  6... e4  7. Nd4  7... Qc5  0-1,Petrovs-Defense-Urusov-Gambit
1452,1452,56917835461,600,rapid,92.0,74.56,760,736,win,checkmated,Akili20,Kevndols,77.0,26.0,4.0,622.0,4.0,11.0,1.0,NULL,NULL,NULL,NULL,414.0,NULL,736.0,492.0,496.0,52.0,669.0,1.0,8.0,0.0,NULL,NULL,NULL,NULL,408.0,NULL,760.0,1. e4  1... d5  2. e5  2... c6  3. Nf3  3... Bf5  4. d4  4... Qa5+  5. Bd2  5... f6  6. Bxa5  6... b6  7. Bd2  7... g6  8. exf6  8... exf6  9. Bd3  9... Bg4  10. h3  10... Bh5  11. Qe2+  11... Ne7  12. O-O  12... Bg7  13. c4  13... O-O  14. cxd5  14... cxd5  15. Qxe7  15... Nc6  16. Qd6  16... a5  17. Qxc6  17... f5  18. Qxd5+  18... Kh8  19. Na3  19... Rad8  20. Qe6  20... Bxd4  21. Rac1  21... Bxb2  22. Rc7  22... Bxa3  23. Bc3+  23... Rf6  24. Bxf6#  1-0,Scandinavian-Defense
1453,1453,56909443545,180+2,blitz,NULL,NULL,1040,662,resigned,win,chilliesauce1,alain551,1.0,0.0,1.0,993.0,15.0,20.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,716.0,77.0,114.0,7.0,662.0,546.0,675.0,48.0,238.0,28.0,76.0,1.0,NULL,NULL,1239.0,1. e4  1... g6  2. Nf3  2... Bg7  3. e5  3... b6  4. d4  4... Bb7  5. Be2  5... e6  6. O-O  6... Qe7  7. Nc3  7... Qb4  8. a3  8... Qe7  9. Nb5  9... c6  10. Nc7+  10... Kd8  11. Nxa8  11... Bxa8  12. b4  12... d5  13. exd6  13... Qxd6  14. Bf4  14... Qxf4  15. Ne5  15... Ke7  16. g3  16... Qg5  17. f4  17... Qf5  18. b5  18... cxb5  19. Bxb5  19... Be4  20. Re1  20... Bxc2  21. Qc1  21... Be4  22. g4  22... Qxg4+  23. Nxg4  23... h5  24. Qc7+  24... Kf8  25. Ne5  25... Nh6  26. Qxb8+  26... Ke7  27. Rxe4  27... Rxb8  28. Nc6+  28... Kd6  29. Nxb8  29... Kd5  30. Bd3  30... Bxd4+  31. Kf1  31... Bxa1  32. Nd7  32... Ng4  33. Nf6+  33... Nxf6  34. Ke2  34... Nxe4  0-1,Modern-Defense-with-1-e4
1454,1454,56933974203,300+5,blitz,NULL,NULL,971,1047,win,timeout,superm0nte,Alainzds18,18.0,15.0,3.0,971.0,1398.0,1479.0,120.0,1112.0,2.0,4.0,0.0,2222.0,21.0,1400.0,301.0,283.0,30.0,1047.0,279.0,275.0,26.0,NULL,NULL,NULL,NULL,826.0,21.0,1204.0,1. e4  1... e5  2. Nf3  2... Nc6  3. Bc4  3... Nf6  4. d3  4... Be7  5. O-O  5... O-O  6. c3  6... d6  7. h3  7... h6  8. Nh4  8... Nxe4  9. Ng6  9... Nxc3  10. Nxc3  10... Re8  11. Qf3  11... Bf6  12. Nh4  12... Nd4  13. Qg3  13... Bxh4  14. Qg6  14... Ne6  15. Qg4  15... Rf8  16. Bxh6  16... Qf6  17. Bxe6  17... Bxe6  18. Qb4  18... Qxh6  19. Qxb7  19... Qg6  20. Nb5  20... Bxh3  21. Nxc7  21... Rab8  22. Qf3  22... Bg4  23. Qd5  23... Rxb2  24. Rae1  24... Be6  25. Qf3  25... Rb4  26. g3  1-0,Italian-Game-Two-Knights-Modern-Bishops-Opening
1455,1455,56924956047,600,rapid,NULL,NULL,960,962,timevsinsufficient,timevsinsufficient,Albrano,garctt,567.0,535.0,36.0,456.0,0.0,2.0,0.0,NULL,NULL,NULL,NULL,988.0,10.0,964.0,1403.0,1346.0,106.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,531.0,NULL,960.0,1. e3  1... e5  2. c4  2... Nf6  3. Nf3  3... d5  4. Nxe5  4... Be6  5. Qb3  5... b6  6. Qb5+  6... Bd7  7. Qb3  7... Bd6  8. Nf3  8... O-O  9. Nc3  9... Be6  10. cxd5  10... Bxd5  11. Nxd5  11... Nxd5  12. Qxd5  12... Nd7  13. Qd3  13... g6  14. h4  14... Ne5  15. Nxe5  15... Bxe5  16. h5  16... Qxd3  17. Bxd3  17... Rad8  18. Be2  18... c5  19. hxg6  19... fxg6  20. Bc4+  20... Kg7  21. Bb3  21... a5  22. Bc2  22... Rd6  23. Be4  23... b5  24. a3  24... a4  25. Bf3  25... c4  26. Rh4  26... c3  27. bxc3  27... Rc8  28. Rb1  28... Rb6  29. Bb2  29... Bf6  30. Rh1  30... Be7  31. Bg4  31... Rc7  32. Rh3  32... b4  33. cxb4+  33... Kg8  34. Bf3  34... Kf7  35. Bd5+  35... Kf8  36. Rf3+  36... Ke8  37. Rf7  37... Kd8  38. Rxh7  38... Rd6  39. Bf3  39... Bf8  40. Rxc7  40... Kxc7  41. Be5  41... g5  42. Bxd6+  42... Bxd6  43. Rc1+  43... Kd7  44. b5  44... Ke7  45. Rb1  45... Bb8  46. b6  46... Kf6  47. b7  47... Ke7  48. Bg4  48... Kd6  49. d4  49... Kc7  50. d5  50... Kd6  51. Bf3  51... g4  52. Bxg4  52... Ke5  53. Bf3  53... Kd6  54. e4  54... Ke5  55. Bd1  55... Kd6  56. Bxa4  56... Ke5  57. Bd1  57... Kd6  58. Ra1  58... Ke5  59. a4  59... Kd6  60. a5  60... Kc5  61. a6  61... Kb6  62. Rb1+  62... Ka7  63. Be2  63... Bc7  1/2-1/2,English-Opening-Kings-English-Variation-2.e3
1456,1456,56919546445,60+1,bullet,NULL,NULL,321,162,win,timeout,BotSpaxy,Alex_Van_Der_Wild,365.0,427.0,40.0,435.0,1024.0,1115.0,76.0,312.0,197.0,258.0,4.0,1527.0,14.0,350.0,23.0,101.0,9.0,239.0,833.0,1118.0,140.0,162.0,56.0,142.0,7.0,423.0,NULL,613.0,1. e4  1... d5  2. exd5  2... Qxd5  3. Nc3  3... Qe5+  4. Be2  4... Bg4  5. d4  5... Bxe2  6. Qxe2  6... Qxe2+  7. Ngxe2  7... e6  8. O-O  8... Bc5  9. dxc5  9... Na6  10. Na4  10... O-O-O  11. Nf4  11... Ne7  12. Nd3  12... Rd7  13. Bf4  13... Rhd8  14. Rfd1  14... e5  15. Bxe5  15... f6  16. Bc3  16... Nd5  17. Bb4  17... Ndxb4  18. Nxb4  18... Nxb4  19. Rxd7  19... Rxd7  20. g3  20... Nxc2  21. Rc1  21... Nd4  22. Rd1  22... Nc6  23. Rxd7  1-0,Scandinavian-Defense-Mieses-Kotrc-Variation-3.Nc3
1457,1457,56928051003,600,rapid,NULL,NULL,1144,1076,resigned,win,aliieliacik,SimoStella,365.0,339.0,24.0,736.0,559.0,568.0,51.0,652.0,0.0,1.0,0.0,432.0,7.0,1083.0,353.0,352.0,30.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,486.0,NULL,1144.0,1. e4  1... e5  2. Nf3  2... Nc6  3. Bb5  3... Bc5  4. O-O  4... d5  5. d3  5... dxe4  6. dxe4  6... Qxd1  7. Rxd1  7... Nf6  8. Nxe5  8... Bd7  9. Nxd7  9... Nxd7  10. Nc3  10... Nd4  11. b4  11... Bxb4  12. Rxd4  12... Bxc3  13. Rxd7  13... Bxa1  14. Rd4+  14... c6  15. Bxc6+  15... bxc6  16. Rc4  16... O-O  17. Rxc6  17... Rad8  0-1,Ruy-Lopez-Opening-Classical-Defense-4.O-O
1458,1458,56920163391,600,rapid,54.47,69.38,1337,1407,resigned,win,Luma12345Sheldons,alikirikuducongodrc,135.0,145.0,8.0,1163.0,109.0,129.0,7.0,1300.0,44.0,47.0,4.0,1602.0,NULL,1407.0,238.0,226.0,7.0,913.0,78.0,98.0,3.0,571.0,10.0,32.0,0.0,NULL,NULL,1329.0,1. d4  1... d5  2. c4  2... c6  3. Nc3  3... f6  4. g3  4... Bf5  5. Nf3  5... h6  6. Bg2  6... e6  7. O-O  7... Bd6  8. cxd5  8... exd5  9. Be3  9... Ne7  10. Nd2  10... O-O  11. f4  11... Nd7  12. Qb3  12... b6  13. Nxd5  13... cxd5  14. Bxd5+  14... Kh8  15. Bxa8  15... Qxa8  16. Nf3  16... Bh3  17. Rfc1  17... Nf5  18. Qe6  18... Qd8  19. Bd2  19... Re8  20. Qc4  20... Qa8  21. Qf7  21... Rxe2  22. Qh5  22... Rg2+  23. Kh1  23... Rxd2  24. Rc8+  24... Qxc8  25. Nxd2  25... Qc6+  26. Nf3  26... Nxd4  27. Qe8+  27... Kh7  0-1,Slav-Defense-3.Nc3
1459,1459,56962154131,600,rapid,NULL,NULL,1270,1231,win,resigned,nicholasghidoni,ALINHOSHWK,3390.0,3358.0,188.0,819.0,318.0,303.0,11.0,437.0,7.0,12.0,1.0,692.0,9.0,1231.0,429.0,441.0,35.0,NULL,NULL,NULL,NULL,796.0,0.0,1.0,0.0,827.0,NULL,1246.0,1. e4  1... e6  2. Nf3  2... d5  3. e5  3... c5  4. c3  4... c4  5. d4  5... b5  6. a4  6... Ba6  7. Be2  7... Nc6  8. O-O  8... g6  9. Nbd2  9... Bh6  10. axb5  10... Bxb5  11. b3  11... Na5  12. bxc4  12... Nxc4  13. Nxc4  13... Bxc4  14. Qa4+  14... Qd7  15. Bxc4  15... Qxa4  16. Rxa4  16... Bxc1  17. Rxc1  17... dxc4  18. Rxc4  18... Ne7  19. Ra4  19... O-O  20. Rca1  20... Nc6  21. Ra6  21... Rfc8  22. Nd2  22... Rc7  23. c4  23... Nxd4  24. R6a4  24... Ne2+  25. Kf1  25... Nc3  26. Rb4  26... a5  27. Rb3  27... Ne4  28. Nxe4  28... Rxc4  29. Nd6  29... Rb4  30. Rxb4  1-0,French-Defense-Knight-Variation-2...d5-3.e5-c5
1460,1460,56826116663,600,rapid,NULL,NULL,510,507,resigned,win,parallel98,Alliancethegreat,66.0,105.0,11.0,757.0,0.0,3.0,0.0,NULL,NULL,NULL,NULL,559.0,NULL,507.0,76.0,57.0,9.0,509.0,0.0,3.0,0.0,455.0,0.0,3.0,0.0,835.0,15.0,503.0,1. e4  1... e5  2. d4  2... Nc6  3. dxe5  3... Nxe5  4. Qd5  4... d6  5. Bc4  5... Nf6  6. Bg5  6... Be6  7. Bxf6  7... Qxf6  8. Qxb7  8... Qd8  9. Bb5+  9... Bd7  10. Nf3  10... Bxb5  11. Qxb5+  11... c6  12. Qb7  12... Be7  13. Nxe5  13... dxe5  14. Qxc6+  14... Kf8  15. Qd5  15... Qxd5  16. exd5  16... Bb4+  17. c3  17... Bc5  18. O-O  18... Ke7  19. Rd1  19... Rhd8  20. c4  20... Kf8  21. Nc3  21... Rac8  22. Re1  22... Bb4  23. Rxe5  23... Bxc3  24. bxc3  24... Rxc4  25. Rc1  25... f6  26. Rf5  26... Rc5  27. Rd1  27... Rxc3  28. d6  28... Rxd6  29. Rxd6  29... Rc1+  0-1,Nimzowitsch-Defense-Kennedy-Variation
1461,1461,56930369283,300,blitz,NULL,NULL,452,453,checkmated,win,ayzaoui,Altivo1,59.0,98.0,9.0,452.0,263.0,303.0,30.0,NULL,NULL,NULL,NULL,1004.0,NULL,650.0,121.0,154.0,8.0,453.0,392.0,398.0,11.0,664.0,5.0,11.0,0.0,805.0,6.0,676.0,1. e4  1... e5  2. d4  2... Nc6  3. Nf3  3... exd4  4. Bb5  4... Bc5  5. Bxc6  5... bxc6  6. Nxd4  6... Bxd4  7. Qxd4  7... Qe7  8. O-O  8... Nf6  9. e5  9... c5  10. Qc3  10... Ne4  11. Qe3  11... Qxe5  12. Nc3  12... f5  13. Nxe4  13... fxe4  14. f3  14... O-O  15. fxe4  15... Rxf1+  16. Kxf1  16... Qf6+  17. Kg1  17... d6  18. Bd2  18... Ba6  19. b3  19... Rf8  20. Re1  20... Qf1+  21. Rxf1  21... Rxf1#  0-1,Nimzowitsch-Defense-Kennedy-Variation
1462,1462,56470909567,300,blitz,NULL,NULL,572,542,win,checkmated,Amale243,Briefly_Shaking,202.0,193.0,14.0,572.0,577.0,578.0,34.0,594.0,5.0,3.0,1.0,421.0,NULL,811.0,714.0,728.0,36.0,488.0,1528.0,1568.0,56.0,741.0,1.0,6.0,0.0,808.0,NULL,806.0,1. Nf3  1... Nf6  2. h3  2... c6  3. g3  3... d5  4. Bg2  4... e6  5. Ne5  5... Bd6  6. d4  6... c5  7. c3  7... c4  8. Qa4+  8... Nc6  9. Nxc6  9... Bd7  10. Qb5  10... bxc6  11. Qb7  11... Rb8  12. Qxa7  12... Ra8  13. Qb7  13... O-O  14. Bg5  14... h6  15. Bxf6  15... Qxf6  16. Qxd7  16... Rad8  17. Qxc6  17... e5  18. Bxd5  18... Rc8  19. Qb7  19... exd4  20. O-O  20... Rc7  21. Qb6  21... Bc5  22. Qb5  22... dxc3  23. Nxc3  23... Re8  24. e3  24... Rce7  25. Rae1  25... Bxe3  26. fxe3  26... Rxe3  27. Rxf6  27... Rxe1+  28. Kf2  28... gxf6  29. Qd7  29... R1e7  30. Qg4+  30... Kh8  31. Ne4  31... Re5  32. Bxf7  32... Rxe4  33. Qg6  33... Re2+  34. Kf3  34... R8e3+  35. Kg4  35... Re4+  36. Kf5  36... Re5+  37. Kxf6  37... Re8  38. Qxh6#  1-0,Reti-Opening-1...Nf6
1463,1463,429409265,1/1209600,daily,NULL,NULL,1200,400,win,checkmated,Den88891,amigo11122,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,860.0,NULL,678.0,0.0,1.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,448.0,NULL,NULL,1. e4  1... e5  2. Nc3  2... Bc5  3. Nd5  3... Nf6  4. Nf3  4... Nxe4  5. Bb5  5... Nxf2  6. Qe2  6... Nxh1  7. Nxe5  7... Bf2+  8. Kf1  8... O-O  9. d4  9... f6  10. Ng4  10... Re8  11. Be3  11... c6  12. Nxf2  12... Nxf2  13. Qxf2  13... cxd5  14. c4  14... a6  15. Ba4  15... Nc6  16. cxd5  16... Nb4  17. a3  17... Nd3  18. Qg3  18... Nxb2  19. Bh6  19... g6  20. Qd6  20... Qa5  21. Qxf6  21... Re1+  22. Rxe1  22... Qxe1+  23. Kxe1  23... Nd3+  24. Kd2  24... Ne5  25. Qg7#  1-0,Vienna-Game-Anderssen-Defense
1464,1464,56812844965,600,rapid,NULL,NULL,462,498,resigned,win,yousefelbana,amigo46,288.0,283.0,49.0,271.0,4.0,10.0,0.0,592.0,3.0,4.0,0.0,1009.0,NULL,498.0,33.0,36.0,4.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,475.0,1. e4  1... Nc6  2. e5  2... Nxe5  3. Qh5  3... d6  4. d4  4... Bg4  5. Qg5  0-1,Nimzowitsch-Defense
1465,1465,56926168171,60,bullet,NULL,NULL,1010,1008,win,checkmated,Andyvalcarcelb,walnut9,23.0,11.0,0.0,1006.0,203.0,181.0,3.0,1010.0,2096.0,2053.0,29.0,654.0,NULL,938.0,22.0,25.0,2.0,915.0,1244.0,1165.0,105.0,1008.0,3144.0,2978.0,44.0,1472.0,21.0,1077.0,1. d4  1... d5  2. Bf4  2... Nf6  3. Nf3  3... e6  4. e3  4... Bd6  5. Bg3  5... Bxg3  6. hxg3  6... c6  7. c3  7... b5  8. Bd3  8... Bb7  9. Nbd2  9... Nbd7  10. b4  10... a5  11. a3  11... axb4  12. cxb4  12... O-O  13. Bb1  13... Qc7  14. Nh2  14... Nb6  15. Qc2  15... Nc4  16. Ng4  16... Nxd2  17. Nxf6+  17... gxf6  18. Qxh7#  1-0,Queens-Pawn-Opening-Accelerated-London-System
1466,1466,56893216789,600,rapid,81.26,71.35,1247,1206,win,resigned,michas2007,ANORAK_MATTFLY,511.0,449.0,39.0,909.0,114.0,104.0,7.0,NULL,NULL,NULL,NULL,1802.0,NULL,1206.0,1045.0,1015.0,83.0,430.0,2.0,10.0,0.0,544.0,2.0,4.0,0.0,445.0,NULL,1270.0,1. e4  1... e5  2. Nf3  2... Nc6  3. Bc4  3... h6  4. a3  4... Bc5  5. Nc3  5... d6  6. Na4  6... b6  7. b4  7... Bd4  8. c3  8... Bxf2+  9. Kxf2  9... Nf6  10. Re1  10... Ng4+  11. Kg1  11... O-O  12. h3  12... Nf6  13. Nb2  13... Nh7  14. Nd3  14... Qf6  15. Nf2  15... a5  16. Bd5  16... Bd7  17. b5  17... Be6  18. Bxc6  18... Rad8  19. Bd5  19... Bxd5  20. exd5  20... c5  21. dxc6  21... d5  22. Rxe5  22... Rfe8  23. Rxe8+  23... Rxe8  24. Ng4  24... Qf4  25. d4  25... Qg3  26. Qc2  26... Ng5  27. Qf2  27... Nxh3+  28. Kf1  28... Nxf2  29. Nxf2  29... h5  30. a4  30... h4  31. Bd2  31... f6  32. Re1  32... Rxe1+  33. Bxe1  33... Qd6  34. Nxh4  34... Kf7  35. Nf5  35... Qf4  36. g4  36... g6  37. c7  37... Qxc7  38. Ne3  38... Qd6  39. Ke2  39... Qa3  40. Nxd5  40... Qxa4  41. Nxb6  41... Qxb5+  42. Ke3  42... Qxb6  43. c4  43... Qc6  44. c5  44... a4  45. Bb4  45... g5  46. Ne4  46... Qe6  47. Kf3  47... f5  48. Nxg5+  48... Kf6  49. Nxe6  49... Kxe6  50. g5  50... Kf7  51. Kf4  51... Kg6  52. c6  52... Kf7  53. c7  53... Ke6  54. c8=Q+  1-0,Italian-Game-Anti-Fried-Liver-Defense
1467,1467,56905209255,60,bullet,NULL,NULL,1272,1211,win,checkmated,JanPapierz2,anythinggrows,20.0,3.0,0.0,1112.0,426.0,418.0,25.0,1304.0,116.0,71.0,3.0,1128.0,21.0,1194.0,6.0,4.0,0.0,1017.0,191.0,195.0,20.0,1211.0,2117.0,2223.0,105.0,1197.0,10.0,1537.0,1. d4  1... e6  2. c4  2... d5  3. Nc3  3... dxc4  4. e4  4... Nf6  5. Bxc4  5... Be7  6. f4  6... b6  7. e5  7... Nd5  8. Nxd5  8... exd5  9. Bd3  9... Bb7  10. Nf3  10... Bb4+  11. Bd2  11... Bxd2+  12. Qxd2  12... O-O  13. O-O  13... Nd7  14. Qc2  14... c5  15. Bxh7+  15... Kh8  16. Rad1  16... cxd4  17. Nxd4  17... Nc5  18. Bf5  18... Qh4  19. Rf3  19... Ne4  20. Rh3  20... Nf2  21. Rxh4+  21... Kg8  22. Qxf2  22... g6  23. Qg3  23... Kg7  24. Bxg6  24... fxg6  25. Rg4  25... g5  26. Ne6+  26... Kf7  27. Nxg5+  27... Ke7  28. Nf3  28... Kd7  29. Rg7+  29... Kc6  30. Qg6+  30... Kb5  31. a3  31... Ka6  32. Nd4  32... Bc6  33. Rd3  33... Bb5  34. Nxb5  34... Kxb5  35. Rb3+  35... Ka6  36. Qc6  36... Rab8  37. Rb4  37... Ka5  38. Ra4#  1-0,Queens-Gambit-Declined
1468,1468,56902229745,600,rapid,NULL,NULL,1667,1561,resigned,win,chessmaser54,arsel007,430.0,436.0,29.0,1732.0,1.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,1561.0,591.0,563.0,53.0,830.0,5.0,15.0,1.0,539.0,1.0,7.0,0.0,NULL,NULL,1616.0,1. d4  1... d5  2. e3  2... Bf5  3. c4  3... e6  4. Nc3  4... Nf6  5. Qb3  5... b6  6. Nf3  6... Be7  7. cxd5  7... exd5  8. Bb5+  8... c6  9. Be2  9... O-O  10. O-O  10... Nbd7  11. Bd2  11... Ne4  12. Ne5  12... Nxe5  13. dxe5  13... Nxd2  14. Qa4  14... Nxf1  15. Rxf1  15... c5  16. Ba6  16... Qd7  17. Rd1  17... Qxa4  18. Nxa4  18... d4  19. exd4  19... Rad8  20. d5  20... Bc2  0-1,Queens-Pawn-Opening-1...d5-2.e3
1469,1469,56845838859,600,rapid,NULL,NULL,546,524,win,resigned,Arskzn,chessmourad,827.0,833.0,91.0,563.0,1.0,4.0,0.0,224.0,3.0,13.0,0.0,387.0,10.0,482.0,539.0,533.0,26.0,239.0,178.0,210.0,4.0,509.0,0.0,1.0,0.0,1078.0,10.0,546.0,1. e4  1... e5  2. f3  2... Bc5  3. a3  3... Qh4+  4. g3  4... Qf6  5. b4  5... Bb6  6. Bb2  6... a5  7. c3  7... axb4  8. cxb4  8... Nh6  9. h3  9... Nc6  10. g4  10... Ra4  11. Bb5  11... Ra8  12. Bf1  12... d6  13. Bg2  13... Bxg4  14. hxg4  14... Qh4+  15. Rxh4  1-0,Kings-Pawn-Opening-Kings-Head-Opening
